n,annee,mois,jour
15485,1948,5,8
18167,1948,5,10
15066,1948,5,11
15554,1948,5,12
15436,1948,5,13
13883,1948,5,14
16071,1948,5,15
17008,1948,5,17
19741,1948,5,18
16462,1948,5,19
15847,1948,5,20
16688,1948,5,21
15856,1948,5,22
16115,1948,5,24
16127,1948,5,25
15475,1948,5,26
15610,1948,5,27
16115,1948,5,28
24038,1948,5,29
17805,1948,5,31
17062,1948,6,1
15373,1948,6,2
15451,1948,6,3
15925,1948,6,4
16087,1948,6,5
16887,1948,6,7
15760,1948,6,8
15184,1948,6,9
15283,1948,6,10
15287,1948,6,11
23699,1948,6,12
17601,1948,6,14
15591,1948,6,15
15846,1948,6,16
15906,1948,6,17
22059,1948,6,18
16784,1948,6,19
17515,1948,6,21
16870,1948,6,22
15884,1948,6,23
16688,1948,6,24
15430,1948,6,25
21646,1948,6,26
17286,1948,6,28
16501,1948,6,29
15710,1948,6,30
14275,1948,7,1
15887,1948,7,2
14545,1948,7,3
17833,1948,7,5
17101,1948,7,6
16101,1948,7,7
14794,1948,7,8
15494,1948,7,9
15985,1948,7,10
18174,1948,7,12
16154,1948,7,13
15307,1948,7,14
22894,1948,7,15
18388,1948,7,16
17749,1948,7,17
19339,1948,7,19
18962,1948,7,20
15675,1948,7,21
16972,1948,7,22
18838,1948,7,23
16635,1948,7,24
17683,1948,7,26
18104,1948,7,27
16767,1948,7,28
18695,1948,7,29
16738,1948,7,30
17948,1948,7,31
18580,1948,8,2
18674,1948,8,3
17203,1948,8,4
17772,1948,8,5
16654,1948,8,6
17832,1948,8,7
17328,1948,8,9
19657,1948,8,10
18784,1948,8,11
17884,1948,8,12
17089,1948,8,13
17784,1948,8,14
19960,1948,8,16
20837,1948,8,17
20289,1948,8,18
19765,1948,8,19
18507,1948,8,20
18278,1948,8,21
17461,1948,8,23
19467,1948,8,24
19281,1948,8,25
17701,1948,8,26
18899,1948,8,27
17403,1948,8,28
19033,1948,8,30
17182,1948,8,31
19718,1948,9,1
16490,1948,9,2
17795,1948,9,3
16307,1948,9,4
19737,1948,9,6
16973,1948,9,7
17911,1948,9,8
13515,1948,9,9
17747,1948,9,10
16519,1948,9,11
18503,1948,9,13
16536,1948,9,14
16974,1948,9,15
15749,1948,9,16
14770,1948,9,17
12967,1948,9,18
16262,1948,9,20
15457,1948,9,21
22299,1948,9,22
15703,1948,9,23
15226,1948,9,24
16274,1948,9,25
17059,1948,9,27
13690,1948,9,28
14998,1948,9,29
16056,1948,9,30
15205,1948,10,1
15662,1948,10,2
17444,1948,10,4
16922,1948,10,5
25877,1948,10,6
16603,1948,10,7
16372,1948,10,8
23094,1948,10,9
15821,1948,10,11
15949,1948,10,12
15032,1948,10,13
16028,1948,10,14
14777,1948,10,15
22937,1948,10,16
14098,1948,10,18
14177,1948,10,19
14896,1948,10,20
15337,1948,10,21
15603,1948,10,22
24010,1948,10,23
15781,1948,10,25
16437,1948,10,26
15307,1948,10,27
16183,1948,10,28
15450,1948,10,29
21868,1948,10,30
21161,1948,11,2
16360,1948,11,3
15326,1948,11,4
14532,1948,11,5
21305,1948,11,6
16276,1948,11,8
14481,1948,11,9
15338,1948,11,10
16129,1948,11,11
18582,1948,11,12
23560,1948,11,13
14775,1948,11,16
14544,1948,11,17
24476,1948,11,18
15594,1948,11,19
23474,1948,11,20
16698,1948,11,22
15690,1948,11,23
13664,1948,11,24
22155,1948,11,25
15436,1948,11,26
23271,1948,11,27
15520,1948,11,29
16155,1948,11,30
30774,1948,12,1
23477,1948,12,2
16212,1948,12,3
22481,1948,12,4
15667,1948,12,6
16100,1948,12,7
22519,1948,12,8
22466,1948,12,9
22354,1948,12,11
15578,1948,12,13
21713,1948,12,14
14504,1948,12,15
22372,1948,12,16
23969,1948,12,17
23510,1948,12,18
16143,1948,12,20
16375,1948,12,21
20609,1948,12,22
24081,1948,12,23
15204,1948,12,24
25187,1948,12,25
18944,1948,12,27
17267,1948,12,28
16463,1948,12,29
23332,1948,12,30
15680,1948,12,31
25182,1949,1,1
19141,1949,1,3
16706,1949,1,4
17027,1949,1,5
16728,1949,1,6
15130,1949,1,7
22278,1949,1,8
15127,1949,1,10
16362,1949,1,11
14071,1949,1,12
15541,1949,1,13
14260,1949,1,14
22286,1949,1,15
16806,1949,1,17
16544,1949,1,18
16034,1949,1,19
15296,1949,1,20
14733,1949,1,21
24636,1949,1,22
16764,1949,1,24
16566,1949,1,25
15002,1949,1,26
15347,1949,1,27
16017,1949,1,28
23065,1949,1,29
16837,1949,1,31
14894,1949,2,1
14433,1949,2,2
16466,1949,2,3
16513,1949,2,4
22962,1949,2,5
16428,1949,2,7
15796,1949,2,8
14515,1949,2,9
24897,1949,2,10
16376,1949,2,11
25197,1949,2,12
17351,1949,2,14
15851,1949,2,15
14638,1949,2,16
14221,1949,2,17
15384,1949,2,18
21323,1949,2,19
15942,1949,2,21
15837,1949,2,22
20418,1949,2,23
16269,1949,2,24
15135,1949,2,25
24291,1949,2,26
16606,1949,2,28
16211,1949,3,1
14614,1949,3,2
23054,1949,3,3
15203,1949,3,4
21485,1949,3,5
14839,1949,3,7
15448,1949,3,8
13581,1949,3,9
22238,1949,3,10
14241,1949,3,11
23715,1949,3,12
15996,1949,3,14
16238,1949,3,15
15542,1949,3,16
22352,1949,3,17
16187,1949,3,18
23053,1949,3,19
17477,1949,3,21
16230,1949,3,22
13862,1949,3,23
