n,annee,mois,jour
2779,1779,12,26
2772,1779,12,27
2545,1779,12,28
2526,1779,12,29
2501,1779,12,30
2511,1779,12,31
2566,1780,1,1
4810,1780,1,2
2558,1780,1,3
2486,1780,1,4
2568,1780,1,5
2388,1780,1,6
2579,1780,1,7
2656,1780,1,8
2896,1780,1,9
2464,1780,1,10
2561,1780,1,11
2525,1780,1,12
2800,1780,1,13
2583,1780,1,14
2032,1780,1,15
2554,1780,1,16
5614,1780,1,17
3155,1780,1,18
2567,1780,1,19
2044,1780,1,20
2748,1780,1,21
2546,1780,1,22
2674,1780,1,23
2653,1780,1,24
2614,1780,1,25
2858,1780,1,26
2751,1780,1,27
2660,1780,1,28
2621,1780,1,29
2434,1780,1,30
2422,1780,1,31
2879,1780,2,1
2573,1780,2,2
2445,1780,2,3
2547,1780,2,4
2706,1780,2,5
2688,1780,2,6
3536,1780,2,7
2676,1780,2,8
2875,1780,2,9
2709,1780,2,10
4286,1780,2,11
5822,1780,2,12
2555,1780,2,13
2285,1780,2,14
2634,1780,2,15
2519,1780,2,16
2622,1780,2,17
2583,1780,2,18
2763,1780,2,19
2627,1780,2,20
2865,1780,2,21
2776,1780,2,22
2556,1780,2,23
2478,1780,2,24
2594,1780,2,25
2458,1780,2,26
2605,1780,2,27
2682,1780,2,28
2797,1780,2,29
2703,1780,3,1
2696,1780,3,2
2858,1780,3,3
2841,1780,3,4
2710,1780,3,5
3083,1780,3,6
1468,1780,3,7
2617,1780,3,8
2785,1780,3,9
2467,1780,3,10
2716,1780,3,11
2766,1780,3,12
2540,1780,3,13
2709,1780,3,14
2653,1780,3,15
2801,1780,3,16
2966,1780,3,17
2590,1780,3,18
2670,1780,3,19
2306,1780,3,20
2641,1780,3,21
2487,1780,3,22
2733,1780,3,23
2595,1780,3,24
2749,1780,3,25
2508,1780,3,26
2736,1780,3,27
2847,1780,3,28
3037,1780,3,29
2668,1780,3,30
2809,1780,3,31
2665,1780,4,1
2950,1780,4,2
2762,1780,4,3
2836,1780,4,4
2293,1780,4,5
2755,1780,4,6
2536,1780,4,7
2654,1780,4,8
2750,1780,4,9
2522,1780,4,10
2543,1780,4,11
2527,1780,4,12
2673,1780,4,13
2712,1780,4,14
2868,1780,4,15
2619,1780,4,16
