n,annee,mois,jour
22754,1908,3,4
22649,1908,3,5
20102,1908,3,8
23164,1908,3,9
23204,1908,3,10
21686,1908,3,11
22329,1908,3,12
23233,1908,3,13
21633,1908,3,14
22296,1908,3,15
23230,1908,3,16
23279,1908,3,17
25646,1908,3,18
21983,1908,3,19
22860,1908,3,20
22862,1908,3,21
20958,1908,3,22
23010,1908,3,23
23266,1908,3,24
21757,1908,3,25
20594,1908,3,26
22592,1908,3,27
23698,1908,3,28
17919,1908,3,29
23231,1908,3,30
23657,1908,3,31
22272,1908,4,1
21803,1908,4,2
18691,1908,4,3
23015,1908,4,4
17882,1908,4,5
18978,1908,4,6
24343,1908,4,7
22484,1908,4,8
22909,1908,4,9
22587,1908,4,10
24079,1908,4,11
22399,1908,4,12
22322,1908,4,13
22840,1908,4,14
21949,1908,4,15
22936,1908,4,16
22401,1908,4,17
21654,1908,4,18
21498,1908,4,20
22999,1908,4,21
