"","year","month","count","n_page","mot","base","date","ratio"
"881",1853,5,163838,NA,"und",156693,1853-05-01,1.04559871851327
"882",1853,6,174802,NA,"und",167220,1853-06-01,1.04534146633178
"883",1853,7,172745,NA,"und",164989,1853-07-01,1.04700919455236
"884",1853,8,162405,NA,"und",155329,1853-08-01,1.04555491891405
"885",1853,9,162782,NA,"und",155355,1853-09-01,1.04780663641338
"886",1853,10,175065,NA,"und",167276,1853-10-01,1.0465637628829
"887",1853,11,167015,NA,"und",159663,1853-11-01,1.04604698646524
"888",1853,12,184128,NA,"und",176574,1853-12-01,1.0427809303748
"889",1854,1,167500,NA,"und",159948,1854-01-01,1.04721534498712
"890",1854,2,157816,NA,"und",150748,1854-02-01,1.04688619417836
"891",1854,3,181048,NA,"und",173074,1854-03-01,1.04607277811803
"892",1854,4,158867,NA,"und",151219,1854-04-01,1.05057565517561
"893",1854,5,158712,NA,"und",151067,1854-05-01,1.05060668445127
"894",1854,6,158811,NA,"und",151317,1854-06-01,1.04952516901604
"895",1854,7,183964,NA,"und",176175,1854-07-01,1.04421172129984
"896",1854,8,185783,NA,"und",177660,1854-08-01,1.04572216593493
"897",1854,9,187767,NA,"und",180151,1854-09-01,1.04227564654096
"898",1854,10,185588,NA,"und",177051,1854-10-01,1.04821774516947
"899",1854,11,176324,NA,"und",168361,1854-11-01,1.04729717689964
"900",1854,12,188924,NA,"und",181324,1854-12-01,1.0419139220401
"901",1855,1,183113,NA,"und",176178,1855-01-01,1.03936359817911
"902",1855,2,169607,NA,"und",163403,1855-02-01,1.03796747917725
"903",1855,3,197431,NA,"und",190446,1855-03-01,1.03667706331454
"904",1855,4,183776,NA,"und",176937,1855-04-01,1.03865217563314
"905",1855,5,190998,NA,"und",184985,1855-05-01,1.03250533827067
"906",1855,6,199540,NA,"und",192534,1855-06-01,1.03638837815659
"907",1855,7,188991,NA,"und",181199,1855-07-01,1.04300244482585
"908",1855,8,194354,NA,"und",186420,1855-08-01,1.04255981117906
"909",1855,9,195759,NA,"und",188225,1855-09-01,1.04002656395272
"910",1855,10,189380,NA,"und",181730,1855-10-01,1.04209541627689
"911",1855,11,190925,NA,"und",184029,1855-11-01,1.03747235490059
"912",1855,12,194079,NA,"und",186810,1855-12-01,1.03891119319094
"913",1856,1,176753,NA,"und",165470,1856-01-01,1.06818758687375
"914",1856,2,172789,NA,"und",161740,1856-02-01,1.06831334240138
"915",1856,3,181631,NA,"und",171077,1856-03-01,1.0616915190236
"916",1856,4,184993,NA,"und",174195,1856-04-01,1.06198800195184
"917",1856,5,181045,NA,"und",170944,1856-05-01,1.05908952639461
"918",1856,6,176538,NA,"und",166408,1856-06-01,1.0608744771886
"919",1856,7,180957,NA,"und",170688,1856-07-01,1.0601624015748
"920",1856,8,183938,NA,"und",173530,1856-08-01,1.05997810176915
"921",1856,9,176907,NA,"und",167261,1856-09-01,1.05767034754067
"922",1856,10,193999,NA,"und",183244,1856-10-01,1.05869223548929
"923",1856,11,182813,NA,"und",172692,1856-11-01,1.05860723137146
"924",1856,12,186429,NA,"und",177426,1856-12-01,1.0507422812891
"925",1857,1,174706,NA,"und",164627,1857-01-01,1.06122325013515
"926",1857,2,166315,NA,"und",157782,1857-02-01,1.05408094712958
"927",1857,3,184495,NA,"und",174487,1857-03-01,1.0573567085227
"928",1857,4,179311,NA,"und",170012,1857-04-01,1.05469613909606
"929",1857,5,190269,NA,"und",181088,1857-05-01,1.05069910761619
"930",1857,6,172084,NA,"und",163261,1857-06-01,1.05404230036567
"931",1857,7,184469,NA,"und",175910,1857-07-01,1.04865556250355
"932",1857,8,181227,NA,"und",171625,1857-08-01,1.0559475600874
"933",1857,9,185363,NA,"und",174193,1857-09-01,1.06412427594679
"934",1857,10,188924,NA,"und",178020,1857-10-01,1.06125154477025
"935",1857,11,172889,NA,"und",163933,1857-11-01,1.05463207529906
"936",1857,12,182433,NA,"und",172974,1857-12-01,1.05468451906067
"937",1858,1,190335,NA,"und",177215,1858-01-01,1.07403436503682
"938",1858,2,178598,NA,"und",166476,1858-02-01,1.07281530070401
"939",1858,3,191574,NA,"und",178439,1858-03-01,1.07361058961326
"940",1858,4,195465,NA,"und",183047,1858-04-01,1.06784049998088
"941",1858,5,196234,NA,"und",183691,1858-05-01,1.06828314941941
"942",1858,6,195745,NA,"und",182988,1858-06-01,1.06971495398605
"943",1858,7,205892,NA,"und",192507,1858-07-01,1.06952993917104
"944",1858,8,199864,NA,"und",186588,1858-08-01,1.07115141381011
"945",1858,9,203977,NA,"und",189073,1858-09-01,1.07882669656693
"946",1858,10,209145,NA,"und",194543,1858-10-01,1.0750579563387
"947",1858,11,186280,NA,"und",172837,1858-11-01,1.07777848493089
"948",1858,12,203984,NA,"und",188718,1858-12-01,1.0808931845399
"949",1859,1,181337,NA,"und",170139,1859-01-01,1.06581677334415
"950",1859,2,171621,NA,"und",161218,1859-02-01,1.06452753414631
"951",1859,3,193235,NA,"und",181650,1859-03-01,1.06377649325626
"952",1859,4,180382,NA,"und",169568,1859-04-01,1.06377382525005
"953",1859,5,188657,NA,"und",177280,1859-05-01,1.06417531588448
"954",1859,6,172783,NA,"und",162566,1859-06-01,1.06284832006693
"955",1859,7,194117,NA,"und",181538,1859-07-01,1.06929127785918
"956",1859,8,184961,NA,"und",173333,1859-08-01,1.06708474439374
"957",1859,9,193945,NA,"und",182688,1859-09-01,1.06161871606236
"958",1859,10,199507,NA,"und",187455,1859-10-01,1.0642927635966
"959",1859,11,186188,NA,"und",175414,1859-11-01,1.06142041114164
"960",1859,12,202356,NA,"und",190752,1859-12-01,1.06083291394061
"961",1860,1,192656,NA,"und",178461,1860-01-01,1.07954118827083
"962",1860,2,187940,NA,"und",174679,1860-02-01,1.07591639521637
"963",1860,3,211041,NA,"und",196645,1860-03-01,1.07320806529533
"964",1860,4,197049,NA,"und",183491,1860-04-01,1.07388918257571
"965",1860,5,196391,NA,"und",182128,1860-05-01,1.07831305455504
"966",1860,6,202035,NA,"und",187738,1860-06-01,1.07615400185365
"967",1860,7,194469,NA,"und",180486,1860-07-01,1.07747415311991
"968",1860,8,199526,NA,"und",184207,1860-08-01,1.08316187767023
"969",1860,9,206647,NA,"und",191322,1860-09-01,1.08010056344801
"970",1860,10,203102,NA,"und",188463,1860-10-01,1.07767572414745
"971",1860,11,196359,NA,"und",182676,1860-11-01,1.07490310714051
"972",1860,12,209746,NA,"und",196389,1860-12-01,1.06801297425009
"973",1861,1,201763,NA,"und",189314,1861-01-01,1.06575847533727
"974",1861,2,198945,NA,"und",181974,1861-02-01,1.09326057568664
"975",1861,3,205566,NA,"und",206021,1861-03-01,0.997791487275569
"976",1861,4,211279,NA,"und",190433,1861-04-01,1.1094663214884
"977",1861,5,209612,NA,"und",200020,1861-05-01,1.04795520447955
"978",1861,6,214647,NA,"und",205754,1861-06-01,1.04322151695714
"979",1861,7,208642,NA,"und",203210,1861-07-01,1.02673096796417
"980",1861,8,222821,NA,"und",208072,1861-08-01,1.07088411703641
"981",1861,9,202024,NA,"und",202577,1861-09-01,0.997270173810452
"982",1861,10,205284,NA,"und",216363,1861-10-01,0.948794387210383
"983",1861,11,201763,NA,"und",195886,1861-11-01,1.03000214410422
"984",1861,12,198945,NA,"und",200011,1861-12-01,0.994670293133878
"985",1862,1,204417,NA,"und",198026,1862-01-01,1.0322735398382
"986",1862,2,191841,NA,"und",186579,1862-02-01,1.02820253083144
"987",1862,3,213815,NA,"und",207499,1862-03-01,1.0304387009094
