n,annee,mois,jour
25901,1864,4,19
28387,1864,4,21
27695,1864,4,22
28271,1864,4,23
22856,1864,4,24
23990,1864,4,25
29257,1864,4,26
29418,1864,4,27
30547,1864,4,28
31244,1864,5,1
28965,1864,5,2
30192,1864,5,10
33064,1864,5,11
42975,1864,5,12
14545,1864,5,18
33047,1864,5,27
23987,1864,5,30
24057,1864,6,6
25261,1864,8,24
21428,1864,8,29
23809,1864,9,14
24379,1864,9,16
24323,1864,9,17
23435,1864,9,19
24538,1864,9,20
24937,1864,9,22
24257,1864,9,23
24654,1864,9,24
24422,1864,9,25
22340,1864,9,26
24382,1864,9,29
20845,1864,9,30
24263,1864,10,1
20927,1864,10,2
22704,1864,10,3
20457,1864,10,4
25207,1864,10,6
27278,1864,10,7
26675,1864,10,8
22409,1864,10,10
24666,1864,10,12
24452,1864,10,13
22180,1864,10,14
22906,1864,10,15
18122,1864,10,17
22318,1864,10,18
24053,1864,10,20
23904,1864,10,22
23489,1864,10,23
20276,1864,10,24
20247,1864,10,26
26058,1864,10,28
23876,1864,10,29
25617,1864,10,30
24142,1864,10,31
25531,1864,11,2
24442,1864,11,4
18465,1864,11,6
23184,1864,11,7
25415,1864,11,9
24829,1864,11,10
24877,1864,11,11
23523,1864,11,14
23982,1864,11,16
26337,1864,11,17
24406,1864,11,20
22034,1864,11,21
21639,1864,11,22
22126,1864,11,28
25230,1864,11,29
25104,1864,11,30
22895,1865,1,23
24139,1865,2,6
23374,1865,2,8
23786,1865,2,9
26395,1865,2,10
24207,1865,2,11
24950,1865,2,12
23003,1865,2,13
26049,1865,2,15
24816,1865,2,17
28014,1865,2,20
28192,1865,2,23
27158,1865,2,24
27281,1865,3,1
23928,1865,3,6
24988,1865,3,10
26586,1865,3,11
26349,1865,3,12
23180,1865,3,13
26619,1865,3,14
29289,1865,3,16
28337,1865,3,19
22894,1865,3,20
25350,1865,3,24
24399,1865,3,25
22001,1865,3,27
17660,1865,4,18
24496,1865,4,19
26729,1865,4,27
26821,1865,4,28
25008,1865,5,2
26265,1865,5,3
27259,1865,5,4
29262,1865,5,5
29478,1865,5,6
29382,1865,5,7
25240,1865,5,8
25288,1865,5,9
27486,1865,5,10
26354,1865,5,11
25325,1865,5,12
24065,1865,5,15
29014,1865,5,16
25655,1865,5,17
27272,1865,5,18
25885,1865,5,19
27960,1865,5,22
26720,1865,5,23
25327,1865,5,24
26440,1865,5,25
27285,1865,5,28
24015,1865,5,29
26640,1865,5,31
27107,1865,6,1
27408,1865,6,2
30720,1865,6,3
27682,1865,6,4
25648,1865,6,6
26619,1865,6,7
30162,1865,6,8
27955,1865,6,9
29398,1865,6,10
28749,1865,6,11
29201,1865,6,12
27134,1865,6,13
30801,1865,6,14
27202,1865,6,18
27182,1865,6,19
23565,1865,6,20
26896,1865,6,21
26449,1865,6,22
30170,1865,6,23
24953,1865,6,26
25449,1865,6,27
29599,1865,6,29
27459,1865,6,30
29472,1865,7,1
29185,1865,7,2
27236,1865,7,3
27989,1865,7,4
24985,1865,7,7
25294,1865,7,9
23663,1865,7,10
25833,1865,7,11
24652,1865,7,12
25282,1865,7,13
24267,1865,7,14
22994,1865,7,15
24772,1865,7,17
25331,1865,7,18
25243,1865,7,20
26779,1865,7,21
26557,1865,7,22
25664,1865,7,23
23747,1865,7,24
24915,1865,7,25
24767,1865,7,26
26425,1865,7,27
